5	-11.732201356564573	-13.508708073169464
6	-11.234631667073211	-13.514360015933216
7	-10.842407602647075	-13.520011958696967
8	-10.51916154373164	-13.525663901460719
9	-10.24469080775223	-13.531315844224471
10	-10.006572899578078	-13.536967786988223
11	-9.796611076996196	-13.542619729751975
12	-9.609107344004981	-13.548271672515726
13	-9.439938008653899	-13.553923615279478
14	-9.286021429757614	-13.55957555804323
15	-9.144993565490513	-13.565227500806982
16	-9.015000872788173	-13.570879443570734
17	-8.894562992179154	-13.576531386334485
18	-8.78247874812935	-13.582183329098237
19	-8.677760024188382	-13.587835271861989
20	-8.57958413963674	-13.593487214625741
21	-8.487258839520502	-13.599139157389493
22	-8.400196087734294	-13.604791100153244
23	-8.317892132280903	-13.610443042916996
24	-8.239912122460494	-13.616094985680748
25	-8.165878084446494	-13.6217469284445
26	-8.095459411729477	-13.627398871208252
27	-8.028365264279099	-13.633050813972003
28	-7.964338434219057	-13.638702756735755
29	-7.903150350941706	-13.644354699499507
30	-7.844596980677593	-13.650006642263259
31	-7.788495434884203	-13.655658585027011
32	-7.734681145279446	-13.661310527790762
33	-7.683005495550413	-13.666962470554514
34	-7.633333823894418	-13.672614413318266
35	-7.585543728808704	-13.678266356082018
36	-7.539523624495336	-13.68391829884577
37	-7.495171503000632	-13.689570241609522
38	-7.452393868565443	-13.695222184373273
39	-7.411104816208224	-13.700874127137025
40	-7.371225231727216	-13.706526069900777
41	-7.332682094410718	-13.712178012664529
42	-7.295407867024904	-13.717829955428281
43	-7.259339960287659	-13.723481898192032
44	-7.224420261172375	-13.729133840955784
45	-7.190594716123107	-13.734785783719536
46	-7.157812961683449	-13.740437726483288
47	-7.126027996209494	-13.74608966924704
48	-7.095195887301736	-13.751741612010791
49	-7.065275510390908	-13.757393554774543
50	-7.036228314579285	-13.763045497538295
51	-7.008018112396604	-13.768697440302047
52	-6.980610890597978	-13.774349383065799
53	-6.953974639525917	-13.78000132582955
54	-6.92807919889249	-13.785653268593302
55	-6.902896118121084	-13.791305211357054
56	-6.878398529628676	-13.796957154120806
57	-6.854561033635766	-13.802609096884558
58	-6.831359593267882	-13.808261039648309
59	-6.808771438864529	-13.813912982412061
60	-6.786774980542381	-13.819564925175813
61	-6.76534972817271	-13.825216867939565
62	-6.744476218031123	-13.830868810703317
63	-6.724135945462883	-13.836520753467068
64	-6.704311302981289	-13.84217269623082
65	-6.684985523281359	-13.847824638994572
66	-6.666142626707739	-13.853476581758324
67	-6.647767372765431	-13.859128524522076
68	-6.629845215305613	-13.864780467285827
69	-6.612362261057254	-13.870432410049579
70	-6.595305231209159	-13.876084352813331
71	-6.578661425777046	-13.881736295577083
72	-6.562418690516823	-13.887388238340835
73	-6.546565386168796	-13.893040181104586
74	-6.531090359838454	-13.898692123868338
75	-6.515982918338173	-13.90434406663209
76	-6.50123280333074	-13.909996009395842
77	-6.486830168130528	-13.915647952159594
