207	-5.986979718489504
208	-5.988142497515001
209	-5.989341563428124
210	-5.990576505580418
211	-5.991846919629587
212	-5.993152407416355
213	-5.994492576844259
214	-5.995867041762295
215	-5.997275421850331
216	-5.998717342507211
217	-6.00019243474148
218	-6.001700335064648
219	-6.003240685386929
220	-6.004813132915395
221	-6.006417330054452
222	-6.008052934308613
223	-6.009719608187468
224	-6.011417019112822
225	-6.013144839327922
226	-6.014902745808729
227	-6.016690420177171
228	-6.018507548616339
229	-6.020353821787555
230	-6.022228934749285
231	-6.024132586877823
232	-6.026064481789727
233	-6.02802432726594
234	-6.030011835177565
235	-6.032026721413247
236	-6.034068705808118
237	-6.036137512074269
238	-6.038232867732716
239	-6.040354504046802
240	-6.042502155957031
241	-6.04467556201726
242	-6.046874464332248
243	-6.049098608496509
244	-6.051347743534445
245	-6.053621621841724
246	-6.055919999127868
247	-6.058242634360037
248	-6.060589289707963
249	-6.062959730490007
250	-6.065353725120334
251	-6.06777104505714
252	-6.070211464751948
253	-6.072674761599916
254	-6.075160715891148
255	-6.077669110762981
256	-6.08019973215322
257	-6.082752368754312
258	-6.085326811968418
259	-6.08792285586338
260	-6.09054029712955
261	-6.093178935037468
262	-6.095838571396361
263	-6.098519010513461
264	-6.101220059154097
265	-6.103941526502573
266	-6.106683224123789
267	-6.109444965925603
268	-6.112226568121912
269	-6.115027849196436
270	-6.117848629867193
271	-6.120688733051641
272	-6.123547983832481
273	-6.126426209424101
274	-6.129323239139653
275	-6.132238904358739
276	-6.135173038495702
277	-6.138125476968502
278	-6.141096057168171
279	-6.144084618428829
280	-6.14709100199825
281	-6.150115051008967
282	-6.153156610449905
283	-6.156215527138529
284	-6.159291649693496
285	-6.162384828507803
286	-6.165494915722418
287	-6.168621765200382
288	-6.17176523250138
289	-6.174925174856756
290	-6.178101451144983
291	-6.181293921867562
292	-6.184502449125344
293	-6.187726896595277
294	-6.190967129507554
295	-6.194223014623164
296	-6.197494420211837
297	-6.200781216030367
298	-6.204083273301317
299	-6.207400464692087
300	-6.210732664294347
301	-6.214079747603818
302	-6.217441591500407
303	-6.220818074228677
304	-6.224209075378647
305	-6.227614475866921
306	-6.231034157918142
307	-6.234468005046746
308	-6.237915902039034
309	-6.241377734935542
310	-6.244853391013702
311	-6.248342758770802
312	-6.251845727907213
313	-6.255362189309914
314	-6.258892035036274
315	-6.262435158298107
316	-6.265991453445992
317	-6.269560815953847
318	-6.273143142403752
319	-6.276738330471026
320	-6.280346278909545
321	-6.283966887537292
322	-6.287600057222149
323	-6.291245689867913
324	-6.294903688400538
325	-6.298573956754598
326	-6.302256399859964
327	-6.3059509236287
328	-6.309657434942158
329	-6.313375841638287
330	-6.317106052499133
331	-6.320847977238546
332	-6.324601526490071
333	-6.328366611795041
334	-6.332143145590839
335	-6.335931041199361
336	-6.339730212815645
337	-6.343540575496688
338	-6.347362045150421
339	-6.351194538524872
340	-6.355037973197485
341	-6.358892267564598
342	-6.3627573408311
343	-6.366633113000224
344	-6.370519504863519
345	-6.37441643799095
346	-6.378323834721168
347	-6.382241618151913
348	-6.386169712130576
349	-6.390108041244885
350	-6.394056530813748
351	-6.398015106878225
352	-6.401983696192627
353	-6.405962226215767
354	-6.409950625102321
355	-6.413948821694331
356	-6.417956745512824
357	-6.421974326749562
358	-6.426001496258907
359	-6.430038185549811
360	-6.434084326777916
361	-6.43813985273778
362	-6.442204696855201
363	-6.446278793179672
364	-6.450362076376923
365	-6.454454481721591
366	-6.458555945089982
367	-6.462666402952944
368	-6.46678579236884
369	-6.470914050976617
370	-6.475051116988987
371	-6.479196929185689
372	-6.483351426906859
373	-6.487514550046486
374	-6.491686239045964
375	-6.495866434887739
376	-6.500055079089035
377	-6.504252113695677
378	-6.508457481275999
379	-6.512671124914831
380	-6.516892988207578
381	-6.52112301525438
382	-6.525361150654344
383	-6.529607339499867
384	-6.533861527371031
385	-6.538123660330081
386	-6.542393684915968
387	-6.54667154813898
388	-6.550957197475437
389	-6.555250580862462
390	-6.559551646692823
391	-6.563860343809844
392	-6.568176621502386
393	-6.572500429499898
394	-6.576831717967527
395	-6.581170437501304
396	-6.585516539123387
397	-6.589869974277372
398	-6.594230694823663
399	-6.598598653034908
400	-6.602973801591492
401	-6.607356093577094
402	-6.611745482474295
403	-6.616141922160256
404	-6.620545366902439
405	-6.624955771354399
406	-6.629373090551617
407	-6.6337972799074
408	-6.638228295208823
409	-6.642666092612737
410	-6.647110628641815
411	-6.651561860180658
412	-6.656019744471955
413	-6.660484239112678
414	-6.664955302050341
415	-6.669432891579302
416	-6.673916966337108
417	-6.678407485300893
418	-6.682904407783819
419	-6.687407693431563
420	-6.691917302218851
421	-6.69643319444603
422	-6.700955330735688
423	-6.70548367202932
424	-6.710018179584027
425	-6.714558814969265
426	-6.719105540063627
427	-6.723658317051678
428	-6.728217108420811
429	-6.73278187695816
430	-6.737352585747543
431	-6.741929198166441
432	-6.74651167788302
433	-6.751099988853186
434	-6.75569409531768
435	-6.760293961799203
436	-6.764899553099582
437	-6.76951083429697
438	-6.774127770743076
439	-6.778750328060433
440	-6.783378472139698
441	-6.788012169136987
442	-6.792651385471236
443	-6.797296087821603
444	-6.801946243124891
445	-6.806601818573014
446	-6.811262781610485
447	-6.815929099931933
448	-6.820600741479657
449	-6.825277674441207
450	-6.829959867246987
451	-6.834647288567896
452	-6.839339907312993
453	-6.844037692627188
454	-6.848740613888961
455	-6.853448640708114
456	-6.85816174292354
457	-6.862879890601022
458	-6.867603054031064
459	-6.872331203726738
460	-6.877064310421559
461	-6.881802345067392
462	-6.88654527883237
463	-6.891293083098847
464	-6.896045729461376
465	-6.900803189724696
466	-6.905565435901762
467	-6.91033244021178
468	-6.915104175078278
469	-6.919880613127191
470	-6.924661727184969
471	-6.929447490276711
472	-6.934237875624318
473	-6.939032856644662
474	-6.943832406947785
475	-6.948636500335112
476	-6.953445110797686
477	-6.958258212514422
478	-6.963075779850382
479	-6.967897787355073
480	-6.972724209760754
481	-6.977555021980771
482	-6.982390199107908
483	-6.987229716412759
484	-6.992073549342106
485	-6.996921673517337
486	-7.00177406473286
487	-7.006630698954546
488	-7.011491552318189
489	-7.016356601127976
490	-7.021225821854983
491	-7.026099191135683
492	-7.030976685770465
493	-7.035858282722184
494	-7.040743959114708
495	-7.045633692231497
496	-7.050527459514188
497	-7.055425238561201
498	-7.060327007126352
499	-7.065232743117493
500	-7.070142424595155
501	-7.075056029771213
502	-7.079973537007563
503	-7.084894924814813
504	-7.089820171850987
505	-7.094749256920248
506	-7.099682158971627
507	-7.10461885709777
508	-7.109559330533701
509	-7.114503558655589
510	-7.11945152097954
511	-7.124403197160391
512	-7.129358566990524
513	-7.134317610398688
514	-7.139280307448839
515	-7.144246638338983
516	-7.149216583400043
517	-7.154190123094724
518	-7.159167238016402
519	-7.164147908888022
520	-7.169132116560998
521	-7.17411984201414
522	-7.179111066352577
523	-7.184105770806703
524	-7.189103936731123
525	-7.194105545603623
526	-7.199110579024138
527	-7.204119018713738
528	-7.209130846513619
529	-7.214146044384115
530	-7.219164594403703
531	-7.224186478768036
532	-7.229211679788972
533	-7.234240179893622
534	-7.2392719616234
535	-7.244307007633093
536	-7.249345300689929
537	-7.254386823672659
538	-7.259431559570653
539	-7.264479491482997
540	-7.269530602617603
541	-7.274584876290332
542	-7.279642295924114
543	-7.28470284504809
544	-7.289766507296758
545	-7.294833266409118
546	-7.29990310622784
547	-7.304976010698437
548	-7.310051963868433
549	-7.315130949886558
550	-7.320212953001939
551	-7.325297957563301
552	-7.33038594801818
553	-7.335476908912137
554	-7.340570824887984
555	-7.34566768068502
556	-7.350767461138268
557	-7.355870151177723
558	-7.360975735827608
559	-7.366084200205637
560	-7.37119552952228
561	-7.376309709080043
562	-7.381426724272752
563	-7.386546560584841
564	-7.391669203590648
565	-7.39679463895372
566	-7.401922852426126
567	-7.407053829847769
568	-7.412187557145713
569	-7.417324020333509
570	-7.422463205510535
571	-7.427605098861339
572	-7.432749686654983
573	-7.4378969552444
574	-7.443046891065758
575	-7.448199480637821
576	-7.453354710561327
577	-7.458512567518365
578	-7.463673038271756
579	-7.468836109664451
580	-7.474001768618919
581	-7.479170002136551
582	-7.484340797297071
583	-7.489514141257941
584	-7.494690021253787
585	-7.499868424595818
586	-7.505049338671254
587	-7.510232750942762
588	-7.515418648947895
589	-7.520607020298534
590	-7.525797852680341
591	-7.53099113385221
592	-7.536186851645727
593	-7.541384993964638
594	-7.546585548784313
595	-7.551788504151222
596	-7.556993848182414
597	-7.562201569065
598	-7.567411655055643
599	-7.572624094480047
600	-7.577838875732458
601	-7.583055987275162
602	-7.588275417637995
603	-7.593497155417851
604	-7.5987211892782
605	-7.603947507948601
606	-7.609176100224235
607	-7.614406954965424
608	-7.619640061097169
609	-7.624875407608682
610	-7.630112983552931
611	-7.635352778046179
612	-7.640594780267536
613	-7.64583897945851
614	-7.651085364922565
615	-7.656333926024677
616	-7.661584652190903
617	-7.666837532907945
618	-7.672092557722724
619	-7.677349716241952
620	-7.682608998131717
621	-7.687870393117057
622	-7.693133890981557
623	-7.698399481566927
624	-7.703667154772605
625	-7.708936900555349
626	-7.714208708928838
627	-7.719482569963278
628	-7.724758473785004
629	-7.730036410576096
630	-7.735316370573991
631	-7.7405983440711
632	-7.745882321414427
633	-7.751168293005192
634	-7.756456249298465
635	-7.761746180802785
636	-7.767038078079803
637	-7.77233193174391
638	-7.777627732461883
639	-7.782925470952524
640	-7.788225137986304
641	-7.793526724385015
642	-7.798830221021419
643	-7.804135618818901
644	-7.809442908751127
645	-7.814752081841708
646	-7.820063129163855
647	-7.825376041840051
648	-7.830690811041714
649	-7.836007427988875
650	-7.841325883949843
651	-7.84664617024089
652	-7.851968278225922
653	-7.857292199316167
654	-7.862617924969859
655	-7.867945446691921
656	-7.873274756033656
657	-7.878605844592441
658	-7.883938704011419
659	-7.8892733259792
660	-7.894609702229554
661	-7.899947824541119
662	-7.905287684737102
663	-7.910629274684989
664	-7.915972586296248
665	-7.921317611526048
666	-7.926664342372967
667	-7.932012770878711
668	-7.937362889127833
669	-7.942714689247448
670	-7.948068163406965
671	-7.953423303817803
672	-7.958780102733126
673	-7.964138552447566
674	-7.96949864529696
675	-7.974860373658077
676	-7.980223729948363
677	-7.985588706625669
678	-7.990955296188
679	-7.99632349117325
680	-8.00169328415895
681	-8.007064667762013
682	-8.012437634638481
683	-8.017812177483279
684	-8.02318828902996
685	-8.028565962050466
686	-8.033945189354879
687	-8.039325963791184
688	-8.044708278245018
689	-8.050092125639448
690	-8.055477498934721
691	-8.060864391128028
692	-8.066252795253286
693	-8.07164270438089
694	-8.077034111617493
695	-8.082427010105778
696	-8.087821393024226
697	-8.093217253586898
698	-8.098614585043212
699	-8.104013380677717
700	-8.109413633809879
701	-8.114815337793864
702	-8.12021848601832
703	-8.125623071906162
704	-8.13102908891436
705	-8.136436530533732
706	-8.141845390288728
707	-8.147255661737228
708	-8.152667338470335
709	-8.158080414112167
710	-8.163494882319656
711	-8.168910736782347
712	-8.174327971222199
713	-8.179746579393385
714	-8.185166555082093
715	-8.190587892106333
716	-8.196010584315742
717	-8.201434625591395
718	-8.206860009845606
719	-8.212286731021743
720	-8.217714783094044
721	-8.223144160067418
722	-8.228574855977273
723	-8.23400686488932
724	-8.239440180899399
725	-8.24487479813329
726	-8.250310710746541
727	-8.255747912924283
728	-8.261186398881051
729	-8.266626162860613
730	-8.272067199135792
731	-8.277509502008293
732	-8.282953065808531
733	-8.288397884895458
734	-8.293843953656394
735	-8.299291266506858
736	-8.304739817890402
737	-8.310189602278442
738	-8.315640614170094
739	-8.321092848092015
740	-8.326546298598227
741	-8.332000960269971
742	-8.337456827715537
743	-8.342913895570105
744	-8.348372158495593
745	-8.353831611180492
746	-8.359292248339719
747	-8.36475406471445
748	-8.370217055071981
749	-8.375681214205564
750	-8.381146536934258
751	-8.386613018102782
752	-8.392080652581363
753	-8.397549435265589
754	-8.403019361076259
755	-8.40849042495924
756	-8.41396262188532
757	-8.419435946850063
758	-8.424910394873669
759	-8.430385961000827
760	-8.435862640300577
761	-8.441340427866171
762	-8.446819318814931
763	-8.452299308288111
764	-8.457780391450761
765	-8.463262563491588
766	-8.468745819622825
767	-8.474230155080093
768	-8.47971556512227
769	-8.485202045031352
770	-8.490689590112332
771	-8.496178195693059
772	-8.501667857124113
773	-8.507158569778678
774	-8.512650329052407
775	-8.518143130363301
776	-8.52363696915158
777	-8.529131840879558
778	-8.534627741031517
779	-8.540124665113588
780	-8.54562260865362
781	-8.551121567201063
782	-8.556621536326846
783	-8.562122511623258
784	-8.567624488703824
785	-8.573127463203191
786	-8.578631430777003
787	-8.584136387101793
788	-8.589642327874861
789	-8.595149248814156
790	-8.600657145658168
791	-8.606166014165806
792	-8.61167585011629
793	-8.617186649309037
794	-8.622698407563547
795	-8.628211120719294
796	-8.63372478463562
797	-8.639239395191611
798	-8.644754948286005
799	-8.650271439837073
800	-8.655788865782517
801	-8.661307222079358
802	-8.666826504703833
803	-8.67234670965129
804	-8.677867832936082
805	-8.683389870591464
806	-8.688912818669486
807	-8.694436673240899
808	-8.699961430395042
809	-8.705487086239749
810	-8.711013636901244
811	-8.716541078524044
812	-8.722069407270853
813	-8.727598619322473
814	-8.733128710877697
815	-8.738659678153219
816	-8.744191517383532
817	-8.749724224820833
818	-8.755257796734927
819	-8.760792229413136
820	-8.7663275191602
821	-8.771863662298182
822	-8.777400655166382
823	-8.782938494121234
824	-8.788477175536228
825	-8.794016695801803
826	-8.799557051325268
827	-8.805098238530706
828	-8.810640253858887
829	-8.816183093767178
830	-8.821726754729454
831	-8.82727123323601
832	-8.832816525793474
833	-8.83836262892472
834	-8.843909539168784
835	-8.849457253080773
836	-8.855005767231786
837	-8.860555078208822
838	-8.866105182614707
839	-8.871656077067996
840	-8.877207758202903
841	-8.882760222669212
842	-8.888313467132193
843	-8.893867488272525
844	-8.899422282786215
845	-8.904977847384513
846	-8.910534178793839
847	-8.916091273755692
848	-8.921649129026585
849	-8.927207741377959
850	-8.932767107596103
851	-8.93832722448208
852	-8.943888088851649
853	-8.94944969753519
854	-8.955012047377624
855	-8.96057513523834
856	-8.966138957991122
857	-8.971703512524069
858	-8.977268795739525
859	-8.982834804554001
860	-8.988401535898108
861	-8.993968986716476
862	-8.99953715396769
863	-9.005106034624211
864	-9.010675625672308
865	-9.016245924111985
866	-9.021816926956914
867	-9.027388631234359
868	-9.032961033985112
869	-9.038534132263417
870	-9.044107923136908
871	-9.049682403686534
872	-9.055257571006496
873	-9.060833422204178
874	-9.066409954400076
875	-9.071987164727732
876	-9.077565050333675
877	-9.083143608377343
878	-9.088722836031026
879	-9.0943027304798
880	-9.099883288921454
881	-9.105464508566435
882	-9.11104638663778
883	-9.116628920371049
884	-9.122212107014269
885	-9.127795943827861
886	-9.133380428084589
887	-9.138965557069486
888	-9.144551328079801
889	-9.150137738424934
890	-9.155724785426372
891	-9.161312466417632
892	-9.1669007787442
893	-9.172489719763469
894	-9.17807928684468
895	-9.183669477368865
896	-9.189260288728784
897	-9.194851718328868
898	-9.200443763585161
899	-9.206036421925262
900	-9.211629690788264
901	-9.217223567624703
902	-9.222818049896496
903	-9.228413135076885
904	-9.234008820650379
905	-9.239605104112705
906	-9.245201982970745
907	-9.250799454742479
908	-9.256397516956939
909	-9.261996167154148
910	-9.267595402885066
911	-9.273195221711536
912	-9.27879562120623
913	-9.284396598952597
914	-9.289998152544808
915	-9.295600279587703
916	-9.301202977696741
917	-9.306806244497947
918	-9.312410077627856
919	-9.318014474733465
920	-9.323619433472182
921	-9.329224951511771
922	-9.334831026530306
923	-9.340437656216118
924	-9.346044838267742
925	-9.351652570393876
926	-9.35726085031332
927	-9.362869675754935
928	-9.368479044457587
929	-9.374088954170107
930	-9.379699402651232
931	-9.385310387669566
932	-9.390921907003527
933	-9.396533958441299
934	-9.402146539780787
935	-9.407759648829567
936	-9.413373283404841
937	-9.418987441333392
938	-9.424602120451533
939	-9.430217318605065
940	-9.435833033649226
941	-9.441449263448652
942	-9.447066005877327
943	-9.45268325881854
944	-9.458301020164839
945	-9.463919287817985
946	-9.469538059688912
947	-9.475157333697675
948	-9.480777107773417
949	-9.486397379854315
950	-9.492018147887544
951	-9.49763940982923
952	-9.503261163644405
953	-9.508883407306971
954	-9.514506138799653
955	-9.520129356113957
956	-9.525753057250126
957	-9.531377240217104
958	-9.53700190303249
959	-9.542627043722497
960	-9.548252660321912
961	-9.553878750874057
962	-9.559505313430742
963	-9.565132346052232
964	-9.570759846807205
965	-9.576387813772705
966	-9.582016245034112
967	-9.587645138685096
968	-9.593274492827582
969	-9.598904305571709
970	-9.604534575035789
971	-9.610165299346271
972	-9.6157964766377
973	-9.621428105052685
974	-9.62706018274185
975	-9.632692707863809
976	-9.638325678585117
977	-9.643959093080241
978	-9.649592949531515
979	-9.65522724612911
980	-9.660861981070994
981	-9.666497152562895
982	-9.672132758818265
983	-9.677768798058242
984	-9.683405268511619
985	-9.689042168414803
986	-9.69467949601178
987	-9.700317249554084
988	-9.705955427300756
989	-9.711594027518311
990	-9.717233048480704
991	-9.722872488469294
992	-9.72851234577281
993	-9.734152618687316
994	-9.73979330551618
995	-9.745434404570036
996	-9.751075914166748
997	-9.756717832631384
998	-9.762360158296179
999	-9.768002889500497
1000	-9.773646024590805
1001	-9.779289561920637
1002	-9.78493349985056
1003	-9.790577836748142
1004	-9.79622257098792
1005	-9.801867700951371
1006	-9.807513225026874
1007	-9.813159141609681
1008	-9.818805449101886
1009	-9.824452145912391
1010	-9.830099230456879
1011	-9.835746701157777
1012	-9.841394556444229
1013	-9.847042794752062
1014	-9.852691414523758
1015	-9.858340414208422
1016	-9.863989792261755
1017	-9.869639547146017
1018	-9.875289677330001
1019	-9.880940181289002
1020	-9.88659105750479
1021	-9.892242304465574
1022	-9.897893920665979
1023	-9.903545904607014
1024	-9.909198254796044
1025	-9.914850969746755
1026	-9.920504047979136
1027	-9.92615748801944
1028	-9.931811288400159
1029	-9.937465447659998
1030	-9.943119964343841
1031	-9.948774837002734
1032	-9.95443006419384
1033	-9.960085644480428
1034	-9.965741576431832
1035	-9.971397858623432
1036	-9.977054489636624
1037	-9.98271146805879
1038	-9.988368792483275
1039	-9.994026461509357
1040	-9.999684473742223
1041	-10.005342827792937
1042	-10.011001522278418
1043	-10.016660555821414
1044	-10.022319927050471
1045	-10.027979634599912
1046	-10.033639677109807
1047	-10.039300053225949
1048	-10.044960761599826
1049	-10.050621800888599
1050	-10.056283169755073
1051	-10.061944866867673
1052	-10.06760689090042
1053	-10.0732692405329
1054	-10.07893191445025
1055	-10.084594911343119
1056	-10.090258229907658
1057	-10.09592186884548
1058	-10.101585826863648
1059	-10.107250102674646
1060	-10.112914694996352
1061	-10.118579602552018
1062	-10.124244824070242
1063	-10.129910358284949
1064	-10.135576203935363
1065	-10.141242359765984
1066	-10.146908824526566
1067	-10.15257559697209
1068	-10.158242675862747
1069	-10.163910059963907
1070	-10.169577748046104
1071	-10.175245738885003
1072	-10.180914031261389
1073	-10.186582623961135
1074	-10.192251515775181
1075	-10.197920705499515
1076	-10.203590191935147
1077	-10.209259973888088
1078	-10.214930050169327
1079	-10.220600419594811
1080	-10.226271080985422
1081	-10.231942033166952
1082	-10.237613274970085
1083	-10.243284805230376
1084	-10.248956622788224
1085	-10.254628726488857
1086	-10.260301115182306
1087	-10.265973787723386
1088	-10.271646742971674
1089	-10.277319979791487
1090	-10.282993497051866
1091	-10.288667293626546
1092	-10.294341368393942
1093	-10.300015720237131
1094	-10.305690348043823
1095	-10.311365250706347
1096	-10.317040427121626
1097	-10.322715876191161
1098	-10.328391596821008
1099	-10.334067587921764
1100	-10.339743848408533
1101	-10.345420377200924
1102	-10.351097173223016
1103	-10.356774235403348
1104	-10.362451562674895
1105	-10.368129153975051
1106	-10.373807008245608
1107	-10.379485124432735
1108	-10.385163501486963
1109	-10.390842138363162
1110	-10.396521034020525
1111	-10.402200187422547
1112	-10.407879597537008
1113	-10.41355926333595
1114	-10.419239183795664
1115	-10.42491935789667
1116	-10.430599784623695
1117	-10.436280462965659
1118	-10.441961391915653
1119	-10.447642570470924
1120	-10.453323997632854
1121	-10.459005672406944
1122	-10.464687593802797
1123	-10.470369760834096
1124	-10.476052172518589
1125	-10.481734827878073
1126	-10.487417725938373
1127	-10.493100865729327
1128	-10.498784246284766
1129	-10.504467866642498
1130	-10.510151725844294
1131	-10.515835822935863
1132	-10.521520156966842
1133	-10.527204726990778
1134	-10.532889532065109
1135	-10.538574571251145
1136	-10.544259843614055
1137	-10.549945348222852
1138	-10.55563108415037
1139	-10.561317050473251
1140	-10.567003246271932
1141	-10.572689670630622
1142	-10.57837632263729
1143	-10.584063201383646
1144	-10.589750305965129
1145	-10.595437635480886
1146	-10.601125189033759
1147	-10.606812965730269
1148	-10.612500964680599
1149	-10.618189184998579
1150	-10.62387762580167
1151	-10.629566286210947
1152	-10.635255165351087
1153	-10.640944262350347
1154	-10.646633576340557
1155	-10.6523231064571
1156	-10.658012851838896
1157	-10.663702811628388
1158	-10.669392984971529
1159	-10.67508337101776
1160	-10.680773968920004
1161	-10.686464777834646
1162	-10.692155796921519
1163	-10.697847025343886
1164	-10.703538462268435
1165	-10.709230106865252
1166	-10.714921958307816
1167	-10.720614015772977
1168	-10.726306278440948
1169	-10.731998745495288
1170	-10.737691416122885
1171	-10.74338428951395
1172	-10.749077364861989
1173	-10.754770641363805
1174	-10.76046411821947
1175	-10.766157794632322
1176	-10.771851669808942
1177	-10.777545742959145
1178	-10.783240013295968
1179	-10.788934480035651
1180	-10.794629142397627
1181	-10.800323999604506
1182	-10.806019050882067
1183	-10.811714295459238
1184	-10.817409732568082
1185	-10.823105361443792
1186	-10.828801181324669
1187	-10.834497191452115
1188	-10.840193391070613
1189	-10.84588977942772
1190	-10.851586355774051
1191	-10.857283119363268
1192	-10.862980069452066
1193	-10.868677205300159
1194	-10.87437452617027
1195	-10.880072031328112
1196	-10.885769720042385
1197	-10.891467591584755
1198	-10.897165645229846
1199	-10.902863880255225
1200	-10.908562295941392
1201	-10.914260891571764
1202	-10.919959666432668
1203	-10.925658619813321
1204	-10.931357751005827
1205	-10.937057059305156
1206	-10.942756544009137
1207	-10.948456204418449
1208	-10.954156039836597
1209	-10.959856049569916
1210	-10.965556232927547
1211	-10.971256589221428
1212	-10.976957117766284
1213	-10.982657817879616
1214	-10.988358688881688
1215	-10.994059730095513
1216	-10.999760940846846
1217	-11.005462320464169
1218	-11.011163868278681
1219	-11.016865583624284
1220	-11.022567465837579
1221	-11.028269514257843
1222	-11.033971728227028
1223	-11.039674107089747
1224	-11.045376650193257
1225	-11.051079356887458
1226	-11.056782226524874
1227	-11.062485258460644
1228	-11.068188452052512
1229	-11.073891806660818
1230	-11.07959532164848
1231	-11.085298996380992
1232	-11.091002830226408
1233	-11.096706822555332
1234	-11.102410972740907
1235	-11.108115280158808
1236	-11.113819744187223
1237	-11.119524364206855
1238	-11.125229139600899
1239	-11.130934069755037
1240	-11.136639154057432
1241	-11.14234439189871
1242	-11.148049782671952
1243	-11.153755325772689
1244	-11.159461020598881
1245	-11.165166866550919
1246	-11.170872863031606
1247	-11.176579009446153
1248	-11.182285305202161
1249	-11.187991749709621
1250	-11.193698342380896
1251	-11.199405082630717
1252	-11.205111969876167
1253	-11.210819003536677
