[5,5]	0.0
[6,6]	0.0
[7,7]	0.0
[8,8]	0.0
[9,9]	0.0
[10,10]	0.0
[11,11]	0.0
[12,12]	0.0
[13,13]	0.0
[14,14]	0.000482043865992
[15,15]	0.000241021932996
[16,16]	0.000482043865992
[17,17]	0.000241021932996
[18,18]	0.000241021932996
[19,19]	0.00120510966498
[20,20]	0.000241021932996
[21,21]	0.000723065798988
[22,22]	0.0
[23,23]	0.000241021932996
[24,24]	0.000482043865992
[25,25]	0.0
[26,26]	0.000723065798988
[27,27]	0.000482043865992
[28,28]	0.000723065798988
[29,29]	0.000964087731984
[30,30]	0.000241021932996
[31,31]	0.000482043865992
[32,32]	0.000723065798988
[33,33]	0.000482043865992
[34,34]	0.000482043865992
[35,35]	0.001446131597975
[36,36]	0.000241021932996
[37,37]	0.000241021932996
[38,38]	0.000241021932996
[39,39]	0.0
[40,40]	0.0
[41,41]	0.000964087731984
[42,42]	0.000723065798988
[43,43]	0.000482043865992
[44,44]	0.000482043865992
[45,45]	0.000482043865992
[46,46]	0.001446131597975
[47,47]	0.000723065798988
[48,48]	0.000482043865992
[49,49]	0.000482043865992
[50,50]	0.000723065798988
[51,51]	0.00120510966498
[52,52]	0.000241021932996
[53,53]	0.000482043865992
[54,54]	0.000723065798988
[55,55]	0.001446131597975
[56,56]	0.000482043865992
[57,57]	0.002410219329959
[58,58]	0.000241021932996
[59,59]	0.000964087731984
[60,60]	0.00120510966498
[61,61]	0.00120510966498
[62,62]	0.000964087731984
[63,63]	0.001687153530971
[64,64]	0.000723065798988
[65,65]	0.00120510966498
[66,66]	0.002169197396963
[67,67]	0.001446131597975
[68,68]	0.000723065798988
[69,69]	0.001928175463967
[70,70]	0.002651241262955
[71,71]	0.002169197396963
[72,72]	0.00409737286093
[73,73]	0.00120510966498
[74,74]	0.000964087731984
[75,75]	0.002169197396963
[76,76]	0.001446131597975
[77,77]	0.000964087731984
[78,78]	0.002410219329959
[79,79]	0.001687153530971
[80,80]	0.001446131597975
[81,81]	0.002169197396963
[82,82]	0.001446131597975
[83,83]	0.001446131597975
[84,84]	0.002651241262955
[85,85]	0.002410219329959
[86,86]	0.001446131597975
[87,87]	0.001928175463967
[88,88]	0.002169197396963
[89,89]	0.001446131597975
[90,90]	0.002651241262955
[91,91]	0.00409737286093
[92,92]	0.001928175463967
[93,93]	0.000723065798988
[94,94]	0.002169197396963
[95,95]	0.002169197396963
[96,96]	0.002169197396963
[97,97]	0.002651241262955
[98,98]	0.001687153530971
[99,99]	0.002651241262955
[100,100]	0.000723065798988
[101,101]	0.002410219329959
[102,102]	0.00120510966498
[103,103]	0.001446131597975
[104,104]	0.002410219329959
[105,105]	0.002169197396963
[106,106]	0.001687153530971
[107,107]	0.002169197396963
[108,108]	0.003133285128947
[109,109]	0.003856350927934
[110,110]	0.002892263195951
[111,111]	0.002651241262955
