[5,103]	0.107090708712437
[104,202]	0.211540768752805
[203,301]	0.227592428972169
[302,400]	0.184710583952586
[401,500]	0.129607889527053
[501,600]	0.053904019257917
[601,700]	0.028509556238167
[701,800]	0.02084603903643
[801,900]	0.014375454190149
[901,1000]	0.00503224620372
[1001,1100]	0.004552968187832
[1101,1200]	0.003114744709614
[1201,1300]	0.002636231076065
[1301,1400]	0.001438705283858
[1401,1500]	0.00119887422376
[1501,1600]	0.001198971877098
[1601,1700]	0.000480146450118
[1701,1800]	0.000240312674826
[1801,1900]	0.000240864905774
[1901,2000]	0.000240253235853
[2001,2100]	0.000242792915027
[2101,2200]	0.00024017085999
[2201,2300]	0.000243542115922
[2301,2400]	0.00047965960701
[2401,2500]	0.00024206703382
