[5,53]	0.021003554953234
[54,102]	0.083099471839279
[103,151]	0.096799866223543
[152,200]	0.103646300589808
[201,250]	0.129215357346863
[251,300]	0.109583106408911
[301,350]	0.105475090808436
[351,400]	0.07625047412144
[401,450]	0.068031913214973
[451,500]	0.058445248641791
[501,550]	0.030592007868591
[551,600]	0.023287204659763
[601,650]	0.014612656711963
[651,700]	0.012330262666136
[701,750]	0.008218976467466
[751,800]	0.01050198311852
[801,850]	0.006849288127499
[851,900]	0.008675799923357
[901,950]	0.003653525038894
[951,1000]	0.001828184337511
[1001,1050]	0.00319942091084
[1051,1100]	0.00137099214058
[1101,1150]	0.001371149868944
[1151,1200]	0.002283918224954
[1201,1250]	0.002285354777685
[1251,1300]	0.002283293244228
[1301,1350]	0.001371741655534
[1351,1400]	0.001370724634721
[1401,1450]	0.000456671954048
[1451,1500]	0.000456624819298
[1501,1550]	0.001826674494521
[1551,1600]	0.000457357071985
[1601,1650]	0.000457090455864
[1651,1700]	0.000916400212502
[1701,1750]	0.000457060019831
[1751,1800]	0.00045774593623
[1801,1850]	0.000457780538819
[1851,1900]	0.000460570149016
[1901,1950]	0.000457630859413
[1951,2000]	0.000459965561478
[2001,2050]	0.00045679535014
[2051,2100]	0.000461389120448
[2101,2150]	0.000458169190027
[2151,2200]	0.000459066122841
[2201,2250]	0.000458957302789
[2251,2300]	0.000457611271357
[2301,2350]	0.000459049875797
[2351,2400]	0.00091447751372
[2401,2450]	0.000456626986384
[2451,2500]	0.000459416668028
